op,key,latency_ms,stale,version,timestamp_ms
write,key0004,406.00,false,36,1775421994858
write,key0009,404.00,false,39,1775421994957
write,key0012,403.00,false,43,1775421995070
write,key0011,405.00,false,44,1775421995111
write,key0009,402.00,false,40,1775421995159
write,key0012,404.00,false,43,1775421995170
write,key0005,402.00,false,34,1775421995219
write,key0010,401.00,false,35,1775421995218
write,key0004,403.00,false,37,1775421995272
write,key0012,409.00,false,44,1775421995272
read,key0005,52.00,false,34,1775421995326
write,key0007,404.00,false,43,1775421995316
write,key0016,403.00,false,31,1775421995423
write,key0002,402.00,false,39,1775421995525
write,key0015,402.00,false,34,1775421995567
read,key0001,52.00,false,38,1775421995632
write,key0000,405.00,false,32,1775421995619
write,key0018,400.00,false,44,1775421995625
write,key0012,401.00,false,44,1775421995674
write,key0019,403.00,false,39,1775421995728
write,key0018,402.00,false,44,1775421995729
write,key0000,402.00,false,33,1775421995729
write,key0005,402.00,false,35,1775421995776
read,key0006,52.00,false,28,1775421995834
read,key0007,55.00,false,43,1775421995890
write,key0017,403.00,false,34,1775421995881
write,key0007,403.00,false,44,1775421996027
write,key0000,403.00,false,34,1775421996035
write,key0017,405.00,false,35,1775421996077
write,key0015,404.00,false,35,1775421996083
write,key0013,404.00,false,24,1775421996132
write,key0002,402.00,false,41,1775421996183
write,key0006,403.00,false,29,1775421996185
write,key0000,402.00,false,34,1775421996232
write,key0008,404.00,false,42,1775421996294
write,key0016,408.00,false,32,1775421996343
write,key0012,402.00,false,45,1775421996482
write,key0014,403.00,false,44,1775421996491
write,key0013,404.00,false,25,1775421996539
write,key0002,406.00,false,42,1775421996539
write,key0007,405.00,false,46,1775421996589
write,key0018,402.00,false,46,1775421996639
write,key0007,402.00,false,46,1775421996640
write,key0009,403.00,false,41,1775421996688
read,key0016,54.00,false,32,1775421996748
read,key0000,53.00,false,35,1775421996797
write,key0002,403.00,false,43,1775421996751
write,key0004,401.00,false,38,1775421996798
write,key0002,404.00,false,43,1775421996944
write,key0018,403.00,false,47,1775421996949
write,key0000,403.00,false,35,1775421996997
write,key0018,403.00,false,47,1775421996997
write,key0019,404.00,false,40,1775421997047
write,key0017,404.00,false,36,1775421997099
write,key0009,412.00,false,42,1775421997161
