op,key,latency_ms,stale,version,timestamp_ms
read,key0014,4.00,false,0,1775365763525
read,key0019,4.00,false,0,1775365763526
read,key0017,5.00,false,0,1775365763526
read,key0016,3.00,false,0,1775365763527
read,key0018,3.00,false,0,1775365763527
read,key0012,3.00,false,0,1775365763527
read,key0013,3.00,false,0,1775365763527
read,key0018,3.00,false,0,1775365763528
read,key0019,1.00,false,0,1775365763528
read,key0014,2.00,false,0,1775365763529
read,key0001,2.00,false,0,1775365763529
read,key0007,2.00,false,0,1775365763529
read,key0000,2.00,false,0,1775365763529
read,key0006,1.00,false,0,1775365763530
read,key0000,2.00,false,0,1775365763530
read,key0001,2.00,false,0,1775365763530
read,key0015,1.00,false,0,1775365763530
read,key0000,2.00,false,0,1775365763531
read,key0009,2.00,false,0,1775365763531
read,key0005,2.00,false,0,1775365763531
read,key0006,1.00,false,0,1775365763531
read,key0013,1.00,false,0,1775365763531
read,key0003,1.00,false,0,1775365763532
read,key0018,1.00,false,0,1775365763532
read,key0016,2.00,false,0,1775365763533
read,key0014,1.00,false,0,1775365763533
read,key0008,1.00,false,0,1775365763533
read,key0000,2.00,false,0,1775365763533
read,key0010,1.00,false,0,1775365763533
read,key0014,1.00,false,0,1775365763534
read,key0017,1.00,false,0,1775365763534
read,key0002,1.00,false,0,1775365763534
read,key0017,1.00,false,0,1775365763535
read,key0000,1.00,false,0,1775365763535
read,key0018,1.00,false,0,1775365763535
read,key0010,1.00,false,0,1775365763535
read,key0000,2.00,false,0,1775365763535
read,key0014,1.00,false,0,1775365763536
read,key0006,1.00,false,0,1775365763536
read,key0003,1.00,false,0,1775365763537
read,key0002,1.00,false,0,1775365763537
read,key0017,1.00,false,0,1775365763537
read,key0012,1.00,false,0,1775365763537
read,key0000,1.00,false,0,1775365763537
read,key0000,2.00,false,0,1775365763537
read,key0010,2.00,false,0,1775365763538
read,key0011,1.00,false,0,1775365763538
read,key0006,1.00,false,0,1775365763539
read,key0007,1.00,false,0,1775365763539
read,key0000,1.00,false,0,1775365763539
read,key0003,1.00,false,0,1775365763539
read,key0014,1.00,false,0,1775365763539
read,key0004,1.00,false,0,1775365763540
read,key0011,1.00,false,0,1775365763540
read,key0007,1.00,false,1,1775365763540
read,key0005,1.00,false,0,1775365763540
read,key0005,1.00,false,0,1775365763541
read,key0006,1.00,false,0,1775365763541
read,key0007,2.00,false,0,1775365763541
read,key0015,0.00,false,0,1775365763542
read,key0019,2.00,false,0,1775365763542
read,key0015,1.00,false,0,1775365763542
read,key0012,1.00,false,0,1775365763542
read,key0001,1.00,false,0,1775365763542
read,key0003,2.00,false,0,1775365763542
read,key0019,1.00,false,0,1775365763542
read,key0001,1.00,false,0,1775365763543
read,key0019,1.00,false,0,1775365763544
read,key0014,1.00,false,0,1775365763544
read,key0016,1.00,false,0,1775365763544
read,key0016,1.00,false,0,1775365763544
read,key0016,1.00,false,0,1775365763544
read,key0016,1.00,false,0,1775365763544
read,key0003,2.00,false,0,1775365763545
read,key0008,1.00,false,0,1775365763545
read,key0016,1.00,false,0,1775365763545
read,key0011,1.00,false,0,1775365763545
read,key0004,1.00,false,0,1775365763545
read,key0012,1.00,false,0,1775365763545
read,key0019,1.00,false,0,1775365763546
read,key0009,1.00,false,0,1775365763546
read,key0016,1.00,false,0,1775365763547
read,key0012,1.00,false,0,1775365763547
read,key0004,1.00,false,0,1775365763547
read,key0004,1.00,false,0,1775365763547
read,key0012,2.00,false,0,1775365763547
read,key0007,1.00,false,0,1775365763548
read,key0006,1.00,false,0,1775365763548
read,key0001,1.00,false,0,1775365763548
read,key0017,1.00,false,0,1775365763548
read,key0004,1.00,false,0,1775365763548
read,key0010,1.00,false,0,1775365763548
read,key0015,1.00,false,0,1775365763549
read,key0011,1.00,false,0,1775365763549
read,key0002,1.00,false,1,1775365763550
read,key0010,1.00,false,0,1775365763550
read,key0012,1.00,false,0,1775365763550
read,key0009,1.00,false,0,1775365763550
read,key0018,1.00,false,0,1775365763550
read,key0019,1.00,false,0,1775365763550
read,key0013,0.00,false,0,1775365763551
read,key0012,1.00,false,0,1775365763551
read,key0006,1.00,false,0,1775365763551
read,key0018,1.00,false,0,1775365763552
read,key0002,1.00,false,0,1775365763552
read,key0013,1.00,false,0,1775365763552
read,key0000,1.00,false,0,1775365763552
read,key0001,1.00,false,0,1775365763553
read,key0007,1.00,false,0,1775365763553
read,key0004,1.00,false,0,1775365763553
read,key0014,1.00,false,0,1775365763553
read,key0005,1.00,false,0,1775365763553
read,key0004,1.00,false,0,1775365763553
read,key0004,1.00,false,0,1775365763554
read,key0013,1.00,false,0,1775365763554
read,key0014,1.00,false,0,1775365763554
read,key0005,1.00,false,0,1775365763554
read,key0002,1.00,false,0,1775365763555
read,key0013,1.00,false,0,1775365763555
read,key0008,1.00,false,0,1775365763555
read,key0005,1.00,false,0,1775365763555
read,key0019,1.00,false,0,1775365763556
read,key0010,0.00,false,0,1775365763556
read,key0019,1.00,false,0,1775365763556
read,key0001,1.00,false,0,1775365763556
read,key0019,1.00,false,0,1775365763557
read,key0010,1.00,false,0,1775365763557
read,key0004,1.00,false,0,1775365763557
read,key0019,1.00,false,0,1775365763557
read,key0008,1.00,false,0,1775365763557
read,key0017,1.00,false,0,1775365763557
read,key0001,1.00,false,0,1775365763558
read,key0012,0.00,false,0,1775365763558
read,key0007,1.00,false,0,1775365763558
read,key0017,1.00,false,0,1775365763558
read,key0019,1.00,false,0,1775365763559
read,key0007,1.00,false,0,1775365763559
read,key0003,1.00,false,0,1775365763560
read,key0000,1.00,false,0,1775365763560
read,key0001,1.00,false,0,1775365763560
read,key0019,1.00,false,0,1775365763560
read,key0005,1.00,false,0,1775365763560
read,key0003,1.00,false,0,1775365763560
read,key0012,1.00,false,0,1775365763561
read,key0011,1.00,false,0,1775365763561
read,key0019,1.00,false,0,1775365763561
read,key0004,0.00,false,0,1775365763561
read,key0000,1.00,false,0,1775365763561
read,key0000,1.00,false,0,1775365763562
read,key0004,1.00,false,0,1775365763562
